"﻿""date""",product,sku,quantity,unit_type,applied_cost_per_quantity,gross_amount,discount_amount,net_amount,organization,repository,cost_center_name,model
2025-08-14,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-14,actions,actions_storage,0.01643232,gigabyte-hours,0.00033602,5.520000000000001E-06,5.520000000000001E-06,0,Organization-4,Repository-20,,
2025-08-14,actions,actions_storage,0.12583219199999993,gigabyte-hours,0.00033602,4.226399999999999E-05,4.226399999999999E-05,0,Organization-2,Repository-17,,
2025-08-14,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-14,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-14,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-14,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-14,packages,packages_storage,0.000162024,gigabyte-hours,0.00033602,4.799999999999999E-08,4.799999999999999E-08,0,Organization-2,,,
2025-08-14,packages,packages_storage,0.00013668000000000005,gigabyte-hours,0.00033602,2.3999999999999997E-08,2.3999999999999997E-08,0,Organization-5,Repository-25,,
2025-08-15,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-1,Repository-1,,
2025-08-15,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-1,Repository-6,,
2025-08-15,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-4,Repository-5,,
2025-08-15,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-4,Repository-7,,
2025-08-15,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-2,Repository-49,,
2025-08-15,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-3,Repository-3,,
2025-08-15,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-4,Repository-4,,
2025-08-15,actions,actions_storage,0.10660626499999999,gigabyte-hours,0.00033602,3.5810999999999986E-05,3.5810999999999986E-05,0,Organization-2,Repository-23,,
2025-08-15,actions,actions_storage,0.24027117900000017,gigabyte-hours,0.00033602,8.072999999999998E-05,8.072999999999998E-05,0,Organization-2,Repository-49,,
2025-08-15,actions,actions_storage,1.0028000000000001E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-15,actions,actions_storage,0.013850991000000005,gigabyte-hours,0.00033602,4.645999999999999E-06,4.645999999999999E-06,0,Organization-1,Repository-10,,
2025-08-15,actions,actions_storage,0.022722436000000006,gigabyte-hours,0.00033602,7.612999999999998E-06,7.612999999999998E-06,0,Organization-2,Repository-16,,
2025-08-15,actions,actions_storage,0.0004868870000000003,gigabyte-hours,0.00033602,1.6099999999999995E-07,1.6099999999999995E-07,0,Organization-6,Repository-8,,
2025-08-15,actions,actions_storage,0.09662631200000006,gigabyte-hours,0.00033602,3.2453E-05,3.2453E-05,0,Organization-2,Repository-21,,
2025-08-15,actions,actions_storage,0.000906223,gigabyte-hours,0.00033602,2.9900000000000007E-07,2.9900000000000007E-07,0,Organization-4,Repository-12,,
2025-08-15,actions,actions_storage,0.01574764,gigabyte-hours,0.00033602,5.290000000000001E-06,5.290000000000001E-06,0,Organization-4,Repository-20,,
2025-08-15,actions,actions_storage,0.012227489999999999,gigabyte-hours,0.00033602,4.093999999999998E-06,4.093999999999998E-06,0,Organization-4,Repository-11,,
2025-08-15,actions,actions_storage,0.0017608569999999994,gigabyte-hours,0.00033602,5.749999999999997E-07,5.749999999999997E-07,0,Organization-4,Repository-14,,
2025-08-15,actions,actions_storage,0.0006900229999999998,gigabyte-hours,0.00033602,2.300000000000001E-07,2.300000000000001E-07,0,Organization-2,Repository-13,,
2025-08-15,actions,actions_storage,0.12058918399999993,gigabyte-hours,0.00033602,4.050299999999999E-05,4.050299999999999E-05,0,Organization-2,Repository-17,,
2025-08-15,actions,actions_storage,1.6539889260000005,gigabyte-hours,0.00033602,0.0005557720000000002,0.0005557720000000002,0,Organization-2,Repository-48,,
2025-08-15,actions,actions_storage,0.0004942699999999998,gigabyte-hours,0.00033602,1.6099999999999995E-07,1.6099999999999995E-07,0,Organization-5,Repository-8,,
2025-08-15,actions,actions_storage,0.0017506219999999994,gigabyte-hours,0.00033602,5.749999999999997E-07,5.749999999999997E-07,0,Organization-4,Repository-4,,
2025-08-15,actions,actions_storage,0.004525319,gigabyte-hours,0.00033602,1.5180000000000005E-06,1.5180000000000005E-06,0,Organization-3,Repository-3,,
2025-08-15,actions,actions_storage,0.015744925999999996,gigabyte-hours,0.00033602,5.290000000000001E-06,5.290000000000001E-06,0,Organization-4,Repository-9,,
2025-08-15,actions,actions_storage,0.09404274499999998,gigabyte-hours,0.00033602,3.1578999999999983E-05,3.1578999999999983E-05,0,Organization-2,Repository-19,,
2025-08-15,actions,actions_storage,0.094212945,gigabyte-hours,0.00033602,3.164800000000002E-05,3.164800000000002E-05,0,Organization-2,Repository-24,,
2025-08-15,actions,actions_storage,0.004468831,gigabyte-hours,0.00033602,1.495E-06,1.495E-06,0,Organization-4,Repository-15,,
2025-08-15,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-15,packages,packages_storage,0.00013668000000000005,gigabyte-hours,0.00033602,2.3999999999999997E-08,2.3999999999999997E-08,0,Organization-5,Repository-25,,
2025-08-15,packages,packages_storage,0.000162024,gigabyte-hours,0.00033602,4.799999999999999E-08,4.799999999999999E-08,0,Organization-2,,,
2025-08-16,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-2,Repository-24,,
2025-08-16,actions,actions_linux,5,minutes,0.008,0.04,0.04,0,Organization-4,Repository-26,,
2025-08-16,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-1,Repository-27,,
2025-08-16,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-2,Repository-19,,
2025-08-16,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-16,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-16,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-16,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-16,actions,actions_storage,0.016429487999999996,gigabyte-hours,0.00033602,5.520000000000001E-06,5.520000000000001E-06,0,Organization-4,Repository-9,,
2025-08-16,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-16,actions,actions_storage,0.11124131999999999,gigabyte-hours,0.00033602,3.7367999999999985E-05,3.7367999999999985E-05,0,Organization-2,Repository-23,,
2025-08-16,actions,actions_storage,0.09830916,gigabyte-hours,0.00033602,3.302400000000002E-05,3.302400000000002E-05,0,Organization-2,Repository-24,,
2025-08-16,actions,actions_storage,1.7259014880000005,gigabyte-hours,0.00033602,0.0005799360000000002,0.0005799360000000002,0,Organization-2,Repository-48,,
2025-08-16,actions,actions_storage,0.01643232,gigabyte-hours,0.00033602,5.520000000000001E-06,5.520000000000001E-06,0,Organization-4,Repository-20,,
2025-08-16,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-16,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-16,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-16,actions,actions_storage,0.012759119999999999,gigabyte-hours,0.00033602,4.271999999999998E-06,4.271999999999998E-06,0,Organization-4,Repository-11,,
2025-08-16,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-16,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-16,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-16,actions,actions_storage,0.3474195629999999,gigabyte-hours,0.00033602,0.00011672999999999995,0.00011672999999999995,0,Organization-2,Repository-49,,
2025-08-16,actions,actions_storage,0.12583219199999993,gigabyte-hours,0.00033602,4.226399999999999E-05,4.226399999999999E-05,0,Organization-2,Repository-17,,
2025-08-16,actions,actions_storage,0.09813155999999998,gigabyte-hours,0.00033602,3.2951999999999985E-05,3.2951999999999985E-05,0,Organization-2,Repository-19,,
2025-08-16,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-16,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-16,packages,packages_storage,0.00013668000000000005,gigabyte-hours,0.00033602,2.3999999999999997E-08,2.3999999999999997E-08,0,Organization-5,Repository-25,,
2025-08-16,packages,packages_storage,0.000162024,gigabyte-hours,0.00033602,4.799999999999999E-08,4.799999999999999E-08,0,Organization-2,,,
2025-08-17,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-1,Repository-29,,
2025-08-17,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-4,Repository-30,,
2025-08-17,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-7,Repository-28,,
2025-08-17,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-4,Repository-20,,
2025-08-17,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-2,Repository-23,,
2025-08-17,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-4,Repository-11,,
2025-08-17,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-4,Repository-9,,
2025-08-17,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-4,Repository-31,,
2025-08-17,actions,actions_storage,0.37286740799999984,gigabyte-hours,0.00033602,0.00012527999999999994,0.00012527999999999994,0,Organization-2,Repository-49,,
2025-08-17,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-17,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-17,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-17,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-17,actions,actions_storage,0.012759119999999999,gigabyte-hours,0.00033602,4.271999999999998E-06,4.271999999999998E-06,0,Organization-4,Repository-11,,
2025-08-17,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-17,actions,actions_storage,1.7259014880000005,gigabyte-hours,0.00033602,0.0005799360000000002,0.0005799360000000002,0,Organization-2,Repository-48,,
2025-08-17,actions,actions_storage,0.11146943700000003,gigabyte-hours,0.00033602,3.7443000000000014E-05,3.7443000000000014E-05,0,Organization-2,Repository-24,,
2025-08-17,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-17,actions,actions_storage,0.12583219199999993,gigabyte-hours,0.00033602,4.226399999999999E-05,4.226399999999999E-05,0,Organization-2,Repository-17,,
2025-08-17,actions,actions_storage,0.10550080000000003,gigabyte-hours,0.00033602,3.5436000000000004E-05,3.5436000000000004E-05,0,Organization-2,Repository-19,,
2025-08-17,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-17,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-17,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-17,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-17,actions,actions_storage,0.01643232,gigabyte-hours,0.00033602,5.520000000000001E-06,5.520000000000001E-06,0,Organization-4,Repository-20,,
2025-08-17,actions,actions_storage,0.016429487999999996,gigabyte-hours,0.00033602,5.520000000000001E-06,5.520000000000001E-06,0,Organization-4,Repository-9,,
2025-08-17,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-17,actions,actions_storage,0.11124131999999999,gigabyte-hours,0.00033602,3.7367999999999985E-05,3.7367999999999985E-05,0,Organization-2,Repository-23,,
2025-08-17,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-17,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-17,packages,packages_storage,0.00013098500000000005,gigabyte-hours,0.00033602,2.2999999999999998E-08,2.2999999999999998E-08,0,Organization-5,Repository-25,,
2025-08-17,packages,packages_storage,0.00015527300000000002,gigabyte-hours,0.00033602,4.5999999999999995E-08,4.5999999999999995E-08,0,Organization-2,,,
2025-08-18,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-1,Repository-32,,
2025-08-18,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-1,Repository-35,,
2025-08-18,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-4,Repository-14,,
2025-08-18,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-4,Repository-33,,
2025-08-18,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-18,actions,actions_storage,0.013919315999999994,gigabyte-hours,0.00033602,4.659E-06,4.659E-06,0,Organization-4,Repository-11,,
2025-08-18,actions,actions_storage,0.12583219199999993,gigabyte-hours,0.00033602,4.226399999999999E-05,4.226399999999999E-05,0,Organization-2,Repository-17,,
2025-08-18,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-18,actions,actions_storage,0.09947133600000004,gigabyte-hours,0.00033602,3.3408E-05,3.3408E-05,0,Organization-2,Repository-24,,
2025-08-18,actions,actions_storage,0.09724968000000002,gigabyte-hours,0.00033602,3.266399999999999E-05,3.266399999999999E-05,0,Organization-2,Repository-19,,
2025-08-18,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-18,actions,actions_storage,0.01793328,gigabyte-hours,0.00033602,6.020000000000002E-06,6.020000000000002E-06,0,Organization-4,Repository-20,,
2025-08-18,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-18,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-18,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-18,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-18,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-18,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-18,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-18,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-18,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-18,actions,actions_storage,1.7024615280000004,gigabyte-hours,0.00033602,0.0005720580000000002,0.0005720580000000002,0,Organization-2,Repository-48,,
2025-08-18,actions,actions_storage,0.017601175999999996,gigabyte-hours,0.00033602,5.907000000000001E-06,5.907000000000001E-06,0,Organization-4,Repository-9,,
2025-08-18,actions,actions_storage,0.37286740799999984,gigabyte-hours,0.00033602,0.00012527999999999994,0.00012527999999999994,0,Organization-2,Repository-49,,
2025-08-18,actions,actions_storage,0.12475951800000001,gigabyte-hours,0.00033602,4.190499999999999E-05,4.190499999999999E-05,0,Organization-2,Repository-23,,
2025-08-18,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-18,packages,packages_storage,0.000162024,gigabyte-hours,0.00033602,4.799999999999999E-08,4.799999999999999E-08,0,Organization-2,,,
2025-08-18,packages,packages_storage,0.00013668000000000005,gigabyte-hours,0.00033602,2.3999999999999997E-08,2.3999999999999997E-08,0,Organization-5,Repository-25,,
2025-08-19,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-1,Repository-36,,
2025-08-19,actions,actions_linux,6,minutes,0.008,0.048,0.048,0,Organization-2,Repository-17,,
2025-08-19,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-4,Repository-39,,
2025-08-19,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-4,Repository-40,,
2025-08-19,actions,actions_linux,1,minutes,0.008,0.008,0.008,0,Organization-4,Repository-38,,
2025-08-19,actions,actions_linux_8_core,7,minutes,0.032,0.224,0,0.224,Organization-2,Repository-53,,
2025-08-19,actions,actions_storage,0.739546261,gigabyte-hours,0.00033602,0.00024848800000000005,0.00024848800000000005,0,Organization-2,Repository-48,,
2025-08-19,actions,actions_storage,0.0016842979999999994,gigabyte-hours,0.00033602,5.499999999999997E-07,5.499999999999997E-07,0,Organization-4,Repository-14,,
2025-08-19,actions,actions_storage,0.021734504000000005,gigabyte-hours,0.00033602,7.281999999999998E-06,7.281999999999998E-06,0,Organization-2,Repository-16,,
2025-08-19,actions,actions_storage,0.0004727799999999998,gigabyte-hours,0.00033602,1.5399999999999995E-07,1.5399999999999995E-07,0,Organization-5,Repository-8,,
2025-08-19,actions,actions_storage,0.000866822,gigabyte-hours,0.00033602,2.8600000000000005E-07,2.8600000000000005E-07,0,Organization-4,Repository-12,,
2025-08-19,actions,actions_storage,0.004274534,gigabyte-hours,0.00033602,1.43E-06,1.43E-06,0,Organization-4,Repository-15,,
2025-08-19,actions,actions_storage,0.09118205800000002,gigabyte-hours,0.00033602,3.0624E-05,3.0624E-05,0,Organization-2,Repository-24,,
2025-08-19,actions,actions_storage,0.0004657180000000003,gigabyte-hours,0.00033602,1.5399999999999995E-07,1.5399999999999995E-07,0,Organization-6,Repository-8,,
2025-08-19,actions,actions_storage,0.2918475769999999,gigabyte-hours,0.00033602,9.805599999999997E-05,9.805599999999997E-05,0,Organization-2,Repository-49,,
2025-08-19,actions,actions_storage,9.592E-06,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-19,actions,actions_storage,0.0006600219999999998,gigabyte-hours,0.00033602,2.200000000000001E-07,2.200000000000001E-07,0,Organization-2,Repository-13,,
2025-08-19,actions,actions_storage,0.11534617599999994,gigabyte-hours,0.00033602,3.874199999999999E-05,3.874199999999999E-05,0,Organization-2,Repository-17,,
2025-08-19,actions,actions_storage,0.013248774000000005,gigabyte-hours,0.00033602,4.443999999999999E-06,4.443999999999999E-06,0,Organization-1,Repository-10,,
2025-08-19,actions,actions_storage,0.016711331999999995,gigabyte-hours,0.00033602,5.610000000000001E-06,5.610000000000001E-06,0,Organization-4,Repository-9,,
2025-08-19,actions,actions_storage,0.004328566,gigabyte-hours,0.00033602,1.4520000000000005E-06,1.4520000000000005E-06,0,Organization-3,Repository-3,,
2025-08-19,actions,actions_storage,0.09242516800000006,gigabyte-hours,0.00033602,3.1042000000000005E-05,3.1042000000000005E-05,0,Organization-2,Repository-21,,
2025-08-19,actions,actions_storage,0.016714015999999998,gigabyte-hours,0.00033602,5.610000000000001E-06,5.610000000000001E-06,0,Organization-4,Repository-20,,
2025-08-19,actions,actions_storage,0.08914554000000001,gigabyte-hours,0.00033602,2.994199999999999E-05,2.994199999999999E-05,0,Organization-2,Repository-19,,
2025-08-19,actions,actions_storage,0.0016745079999999995,gigabyte-hours,0.00033602,5.499999999999997E-07,5.499999999999997E-07,0,Organization-4,Repository-4,,
2025-08-19,actions,actions_storage,0.013346849999999993,gigabyte-hours,0.00033602,4.465999999999999E-06,4.465999999999999E-06,0,Organization-4,Repository-11,,
2025-08-19,actions,actions_storage,0.100944448,gigabyte-hours,0.00033602,3.3902E-05,3.3902E-05,0,Organization-2,Repository-23,,
2025-08-19,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-19,packages,packages_storage,0.000162024,gigabyte-hours,0.00033602,4.799999999999999E-08,4.799999999999999E-08,0,Organization-2,,,
2025-08-19,packages,packages_storage,0.00013668000000000005,gigabyte-hours,0.00033602,2.3999999999999997E-08,2.3999999999999997E-08,0,Organization-5,Repository-25,,
2025-08-20,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-2,Repository-54,,
2025-08-20,actions,actions_linux,4,minutes,0.008,0.032,0.032,0,Organization-1,Repository-42,,
2025-08-20,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-4,Repository-41,,
2025-08-20,actions,actions_linux,2,minutes,0.008,0.016,0.016,0,Organization-4,Repository-43,,
2025-08-20,actions,actions_linux,6,minutes,0.008,0.048,0.048,0,Organization-1,Repository-10,,
2025-08-20,actions,actions_storage,0.0005157599999999998,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-5,Repository-8,,
2025-08-20,actions,actions_storage,0.018230543999999994,gigabyte-hours,0.00033602,6.1200000000000015E-06,6.1200000000000015E-06,0,Organization-4,Repository-9,,
2025-08-20,actions,actions_storage,0.12247084400000004,gigabyte-hours,0.00033602,4.1148000000000007E-05,4.1148000000000007E-05,0,Organization-2,Repository-49,,
2025-08-20,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-20,actions,actions_storage,1.0464000000000002E-05,gigabyte-hours,0.00033602,0,0,0,Organization-2,Repository-22,,
2025-08-20,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-20,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-20,actions,actions_storage,0.0007200239999999998,gigabyte-hours,0.00033602,2.400000000000001E-07,2.400000000000001E-07,0,Organization-2,Repository-13,,
2025-08-20,actions,actions_storage,0.001264836,gigabyte-hours,0.00033602,4.25E-07,4.25E-07,0,Organization-2,Repository-48,,
2025-08-20,actions,actions_storage,0.09947133600000004,gigabyte-hours,0.00033602,3.3408E-05,3.3408E-05,0,Organization-2,Repository-24,,
2025-08-20,actions,actions_storage,0.09724968000000002,gigabyte-hours,0.00033602,3.266399999999999E-05,3.266399999999999E-05,0,Organization-2,Repository-19,,
2025-08-20,actions,actions_storage,0.0018267359999999994,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-4,,
2025-08-20,actions,actions_storage,0.018233472,gigabyte-hours,0.00033602,6.1200000000000015E-06,6.1200000000000015E-06,0,Organization-4,Repository-20,,
2025-08-20,actions,actions_storage,0.10082745600000007,gigabyte-hours,0.00033602,3.3864E-05,3.3864E-05,0,Organization-2,Repository-21,,
2025-08-20,actions,actions_storage,0.014453208000000006,gigabyte-hours,0.00033602,4.847999999999999E-06,4.847999999999999E-06,0,Organization-1,Repository-10,,
2025-08-20,actions,actions_storage,0.014560199999999992,gigabyte-hours,0.00033602,4.871999999999998E-06,4.871999999999998E-06,0,Organization-4,Repository-11,,
2025-08-20,actions,actions_storage,0.11012121600000001,gigabyte-hours,0.00033602,3.6984E-05,3.6984E-05,0,Organization-2,Repository-23,,
2025-08-20,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-20,actions,actions_storage,0.023710368000000006,gigabyte-hours,0.00033602,7.943999999999999E-06,7.943999999999999E-06,0,Organization-2,Repository-16,,
2025-08-20,actions,actions_storage,0.004663128000000001,gigabyte-hours,0.00033602,1.56E-06,1.56E-06,0,Organization-4,Repository-15,,
2025-08-20,actions,actions_storage,0.134213117,gigabyte-hours,0.00033602,4.507999999999999E-05,4.507999999999999E-05,0,Organization-2,Repository-17,,
2025-08-20,copilot,copilot_for_business,0.032258064,user-months,19,0.612903216,0,0.612903216,Organization-2,,,
2025-08-20,packages,packages_storage,0.00013668000000000005,gigabyte-hours,0.00033602,2.3999999999999997E-08,2.3999999999999997E-08,0,Organization-5,Repository-25,,
2025-08-20,packages,packages_storage,0.000162024,gigabyte-hours,0.00033602,4.799999999999999E-08,4.799999999999999E-08,0,Organization-2,,,
2025-08-21,actions,actions_linux,3,minutes,0.008,0.024,0.024,0,Organization-1,Repository-46,,
2025-08-21,actions,actions_linux_8_core,18,minutes,0.032,0.5760000000000003,0,0.5760000000000003,Organization-2,Repository-53,,
2025-08-21,actions,actions_storage,0.12214965600000004,gigabyte-hours,0.00033602,4.104000000000001E-05,4.104000000000001E-05,0,Organization-2,Repository-49,,
2025-08-21,actions,actions_storage,0.0009456239999999999,gigabyte-hours,0.00033602,3.120000000000001E-07,3.120000000000001E-07,0,Organization-4,Repository-12,,
2025-08-21,actions,actions_storage,0.0018374159999999993,gigabyte-hours,0.00033602,5.999999999999997E-07,5.999999999999997E-07,0,Organization-4,Repository-14,,
2025-08-21,actions,actions_storage,0.004722072,gigabyte-hours,0.00033602,1.5840000000000006E-06,1.5840000000000006E-06,0,Organization-3,Repository-3,,
2025-08-21,actions,actions_storage,0.0005080560000000003,gigabyte-hours,0.00033602,1.6799999999999994E-07,1.6799999999999994E-07,0,Organization-6,Repository-8,,
2025-08-21,actions,actions_storage,0.09947133600000004,gigabyte-hours,0.00033602,3.3408E-05,3.3408E-05,0,Organization-2,Repository-24,,
2025-08-21,actions,actions_storage,0.018230543999999994,gigabyte-hours,0.00033602,6.1200000000000015E-06,6.1200000000000015E-06,0,Organization-4,Repository-9,,
